Order ID,Order Date,Ship Date,Ship Mode,Days to Ship Actual,Days to Ship Scheduled,Ship Status,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales Forecast,Sales Target,Price,Profit Ratio,Sales Target Status,forecast_bias,Sales Forecast Status
CA-2020-104108,12/2/2020,12/9/2020,Standard Class,7,6,Shipped Late,RP-19855,Roy Phan,Corporate,United States,Houston,Texas,77095,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,12,5,20,2,18,1103,2.4,16.67,Target Not Achieved,6,Over Forecast
US-2020-147221,12/2/2020,12/4/2020,Second Class,2,3,Shipped Early,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,295,5,80,-766,441,1488,59,-259.66,Target Not Achieved,146,Over Forecast
CA-2020-109701,12/2/2020,12/3/2020,Same Day,1,0,Shipped Late,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,9,6,20,3,14,1103,1.5,33.33,Target Not Achieved,5,Over Forecast
CA-2020-157469,12/2/2020,12/7/2020,Standard Class,5,6,Shipped Early,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,20,9,20,2,30,1103,2.22,10,Target Not Achieved,10,Over Forecast
CA-2020-109701,12/2/2020,12/3/2020,Same Day,1,0,Shipped Late,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69,2,20,23,104,1103,34.5,33.33,Target Not Achieved,35,Over Forecast
CA-2020-109701,12/2/2020,12/3/2020,Same Day,1,0,Shipped Late,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",11,2,0,5,16,1103,5.5,45.45,Target Not Achieved,5,Over Forecast
CA-2020-155075,12/2/2020,12/9/2020,Standard Class,7,6,Shipped Late,GW-14605,Giulietta Weimer,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631,4,70,-463,945,1488,157.75,-73.38,Target Not Achieved,314,Over Forecast
CA-2020-157469,12/2/2020,12/7/2020,Standard Class,5,6,Shipped Early,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151,2,40,-25,226,325,75.5,-16.56,Target Not Achieved,75,Over Forecast
CA-2020-160885,12/2/2020,12/6/2020,Standard Class,4,6,Shipped Early,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2480,4,0,744,3714,3598,620,30,Target Not Achieved,1234,Over Forecast
US-2020-147221,12/2/2020,12/4/2020,Second Class,2,3,Shipped Early,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,9,4,60,-4,13,704,2.25,-44.44,Target Not Achieved,4,Over Forecast
CA-2020-109701,12/2/2020,12/3/2020,Same Day,1,0,Shipped Late,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79,3,0,22,119,1103,26.33,27.85,Target Not Achieved,40,Over Forecast
US-2020-112347,12/2/2020,12/6/2020,Standard Class,4,6,Shipped Early,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,907,5,20,68,1358,3070,181.4,7.5,Target Not Achieved,451,Over Forecast
CA-2020-109701,12/2/2020,12/3/2020,Same Day,1,0,Shipped Late,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10,6,0,5,15,1103,1.67,50,Target Not Achieved,5,Over Forecast
CA-2020-143756,12/2/2020,12/5/2020,First Class,3,1,Shipped Late,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,702,2,0,168,1051,704,351,23.93,Target Not Achieved,349,Over Forecast
CA-2020-147767,12/2/2020,12/2/2020,Same Day,0,0,Shipped On Time,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,85345,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,68,6,70,-45,102,1488,11.33,-66.18,Target Not Achieved,34,Over Forecast
US-2020-112347,12/2/2020,12/6/2020,Standard Class,4,6,Shipped Early,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242,8,70,-364,363,3070,30.25,-150.41,Target Not Achieved,121,Over Forecast
US-2020-108063,12/2/2020,12/5/2020,First Class,3,1,Shipped Late,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,35,3,0,10,52,1488,11.67,28.57,Target Not Achieved,17,Over Forecast
CA-2020-165715,12/2/2020,12/8/2020,Standard Class,6,6,Shipped On Time,BG-11035,Barry Gonzalez,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,33,1,20,2,49,1488,33,6.06,Target Not Achieved,16,Over Forecast
CA-2020-118017,12/3/2020,12/6/2020,Second Class,3,3,Shipped On Time,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13,6,20,1,20,457,2.17,7.69,Target Not Achieved,7,Over Forecast
CA-2020-148691,12/3/2020,12/9/2020,Standard Class,6,6,Shipped On Time,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,3,1,0,2,5,457,3,66.67,Target Not Achieved,2,Over Forecast
CA-2020-118017,12/3/2020,12/6/2020,Second Class,3,3,Shipped On Time,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",17,5,20,3,25,71,3.4,17.65,Target Not Achieved,8,Over Forecast
CA-2020-143126,12/3/2020,12/7/2020,Second Class,4,3,Shipped Late,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",522,2,0,89,782,553,261,17.05,Target Not Achieved,260,Over Forecast
CA-2020-103415,12/3/2020,12/8/2020,Standard Class,5,6,Shipped Early,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,14,2,60,-14,20,71,7,-100,Target Not Achieved,6,Over Forecast
CA-2020-148691,12/3/2020,12/9/2020,Standard Class,6,6,Shipped On Time,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,137,1,0,37,205,390,137,27.01,Target Not Achieved,68,Over Forecast
CA-2020-118017,12/3/2020,12/6/2020,Second Class,3,3,Shipped On Time,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23,3,20,7,35,71,7.67,30.43,Target Not Achieved,12,Over Forecast
CA-2020-148691,12/3/2020,12/9/2020,Standard Class,6,6,Shipped On Time,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,15,2,20,5,22,457,7.5,33.33,Target Not Achieved,7,Over Forecast
CA-2020-136875,12/3/2020,12/3/2020,Same Day,0,0,Shipped On Time,TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166,3,0,80,249,457,55.33,48.19,Target Not Achieved,83,Over Forecast
CA-2020-123071,12/3/2020,12/6/2020,First Class,3,1,Shipped Late,CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,75023,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10,2,20,4,16,457,5,40,Target Not Achieved,6,Over Forecast
US-2020-149510,12/3/2020,12/10/2020,Standard Class,7,6,Shipped Late,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45,3,20,5,68,457,15,11.11,Target Not Achieved,23,Over Forecast
US-2020-149510,12/3/2020,12/10/2020,Standard Class,7,6,Shipped Late,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",29,6,70,-21,43,457,4.83,-72.41,Target Not Achieved,14,Over Forecast
US-2020-149510,12/3/2020,12/10/2020,Standard Class,7,6,Shipped Late,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24,4,20,9,37,457,6,37.5,Target Not Achieved,13,Over Forecast
CA-2020-118017,12/3/2020,12/6/2020,Second Class,3,3,Shipped On Time,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47,7,20,6,71,457,6.71,12.77,Target Not Achieved,24,Over Forecast
CA-2020-118017,12/3/2020,12/6/2020,Second Class,3,3,Shipped On Time,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102,8,20,14,153,390,12.75,13.73,Target Not Achieved,51,Over Forecast
CA-2020-118017,12/3/2020,12/6/2020,Second Class,3,3,Shipped On Time,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10,2,20,4,15,457,5,40,Target Not Achieved,5,Over Forecast
CA-2020-128699,12/3/2020,12/5/2020,Second Class,2,3,Shipped Early,ND-18370,Natalie DeCherney,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,48,1,20,7,72,390,48,14.58,Target Not Achieved,24,Over Forecast
CA-2020-148691,12/3/2020,12/9/2020,Standard Class,6,6,Shipped On Time,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,84,5,20,29,126,457,16.8,34.52,Target Not Achieved,42,Over Forecast
CA-2020-118017,12/3/2020,12/6/2020,Second Class,3,3,Shipped On Time,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16,1,20,5,24,71,16,31.25,Target Not Achieved,8,Over Forecast
US-2020-107384,12/4/2020,12/8/2020,Standard Class,4,6,Shipped Early,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,143,1,0,30,214,1216,143,20.98,Target Not Achieved,71,Over Forecast
US-2020-107384,12/4/2020,12/8/2020,Standard Class,4,6,Shipped Early,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310,9,5,0,3,13,146,1.8,33.33,Target Not Achieved,4,Over Forecast
CA-2020-117667,12/4/2020,12/9/2020,Standard Class,5,6,Shipped Early,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,55,2,20,7,82,539,27.5,12.73,Target Not Achieved,27,Over Forecast
CA-2020-117667,12/4/2020,12/9/2020,Standard Class,5,6,Shipped Early,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13,3,20,3,20,42,4.33,23.08,Target Not Achieved,7,Over Forecast
CA-2020-109183,12/4/2020,12/9/2020,Standard Class,5,6,Shipped Early,LR-16915,Lena Radford,Consumer,United States,Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,649,2,50,-273,972,1216,324.5,-42.06,Target Not Achieved,323,Over Forecast
CA-2020-118003,12/4/2020,12/10/2020,Standard Class,6,6,Shipped On Time,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182,3,0,46,273,513,60.67,25.27,Target Not Achieved,91,Over Forecast
CA-2020-156412,12/4/2020,12/8/2020,Standard Class,4,6,Shipped Early,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5,3,70,-4,8,146,1.67,-80,Target Not Achieved,3,Over Forecast
CA-2020-160031,12/4/2020,12/7/2020,Second Class,3,3,Shipped On Time,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74,3,20,23,111,146,24.67,31.08,Target Not Achieved,37,Over Forecast
CA-2020-153227,12/4/2020,12/6/2020,First Class,2,1,Shipped Late,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",12,2,0,6,18,42,6,50,Target Not Achieved,6,Over Forecast
CA-2020-118003,12/4/2020,12/10/2020,Standard Class,6,6,Shipped On Time,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,303,3,0,18,454,513,101,5.94,Target Not Achieved,151,Over Forecast
US-2020-107384,12/4/2020,12/8/2020,Standard Class,4,6,Shipped Early,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,400,5,0,144,599,1216,80,36,Target Not Achieved,199,Over Forecast
CA-2020-117667,12/4/2020,12/9/2020,Standard Class,5,6,Shipped Early,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,256,4,20,-29,383,243,64,-11.33,Target Achieved,127,Over Forecast
CA-2020-147550,12/4/2020,12/5/2020,First Class,1,1,Shipped On Time,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11,3,20,3,17,539,3.67,27.27,Target Not Achieved,6,Over Forecast
CA-2020-117667,12/4/2020,12/9/2020,Standard Class,5,6,Shipped Early,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,240,10,30,-10,359,539,24,-4.17,Target Not Achieved,119,Over Forecast
CA-2020-117667,12/4/2020,12/9/2020,Standard Class,5,6,Shipped Early,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,24,5,20,9,36,42,4.8,37.5,Target Not Achieved,12,Over Forecast
CA-2020-152660,12/4/2020,12/9/2020,Standard Class,5,6,Shipped Early,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,62,2,20,5,92,146,31,8.06,Target Not Achieved,30,Over Forecast
CA-2020-118003,12/4/2020,12/10/2020,Standard Class,6,6,Shipped On Time,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",13,1,0,2,19,513,13,15.38,Target Not Achieved,6,Over Forecast
CA-2020-139773,12/4/2020,12/4/2020,Same Day,0,0,Shipped On Time,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",189,7,30,-3,282,539,27,-1.59,Target Not Achieved,93,Over Forecast
CA-2020-130351,12/5/2020,12/8/2020,First Class,3,1,Shipped Late,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61,3,0,17,92,278,20.33,27.87,Target Not Achieved,31,Over Forecast
CA-2020-130351,12/5/2020,12/8/2020,First Class,3,1,Shipped Late,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99,3,0,41,149,90,33,41.41,Target Achieved,50,Over Forecast
CA-2020-104066,12/5/2020,12/10/2020,Standard Class,5,6,Shipped Early,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,5401,East,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,205,7,0,68,307,185,29.29,33.17,Target Achieved,102,Over Forecast
CA-2020-131212,12/5/2020,12/9/2020,Standard Class,4,6,Shipped Early,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,25,3,20,8,37,278,8.33,32,Target Not Achieved,12,Over Forecast
CA-2020-130351,12/5/2020,12/8/2020,First Class,3,1,Shipped Late,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",39,5,0,18,58,278,7.8,46.15,Target Not Achieved,19,Over Forecast
CA-2020-131212,12/5/2020,12/9/2020,Standard Class,4,6,Shipped Early,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,15,6,20,5,22,278,2.5,33.33,Target Not Achieved,7,Over Forecast
CA-2020-156958,12/5/2020,12/6/2020,First Class,1,1,Shipped On Time,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31,3,20,-7,47,29,10.33,-22.58,Target Achieved,16,Over Forecast
CA-2020-105235,12/5/2020,12/11/2020,Standard Class,6,6,Shipped On Time,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",59,2,0,18,88,86,29.5,30.51,Target Not Achieved,29,Over Forecast
CA-2020-105235,12/5/2020,12/11/2020,Standard Class,6,6,Shipped On Time,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,255,5,0,69,382,232,51,27.06,Target Achieved,127,Over Forecast
CA-2020-105235,12/5/2020,12/11/2020,Standard Class,6,6,Shipped On Time,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",21,3,0,6,31,86,7,28.57,Target Not Achieved,10,Over Forecast
CA-2020-117128,12/5/2020,12/8/2020,Second Class,3,3,Shipped On Time,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11,3,0,5,17,278,3.67,45.45,Target Not Achieved,6,Over Forecast
CA-2020-126865,12/5/2020,12/7/2020,Second Class,2,3,Shipped Early,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92024,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,93,3,0,42,139,278,31,45.16,Target Not Achieved,46,Over Forecast
US-2020-126053,12/5/2020,12/8/2020,First Class,3,1,Shipped Late,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,42,2,0,11,63,42,21,26.19,Target Achieved,21,Over Forecast
CA-2020-156958,12/5/2020,12/6/2020,First Class,1,1,Shipped On Time,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,200,5,0,40,299,188,40,20,Target Achieved,99,Over Forecast
CA-2020-156958,12/5/2020,12/6/2020,First Class,1,1,Shipped On Time,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,84,5,20,29,126,266,16.8,34.52,Target Not Achieved,42,Over Forecast
CA-2020-156958,12/5/2020,12/6/2020,First Class,1,1,Shipped On Time,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9,2,20,3,14,266,4.5,33.33,Target Not Achieved,5,Over Forecast
CA-2020-156958,12/5/2020,12/6/2020,First Class,1,1,Shipped On Time,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,173,6,20,60,259,266,28.83,34.68,Target Not Achieved,86,Over Forecast
US-2020-126053,12/5/2020,12/8/2020,First Class,3,1,Shipped Late,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,9,3,0,5,14,278,3,55.56,Target Not Achieved,5,Over Forecast
CA-2020-117128,12/5/2020,12/8/2020,Second Class,3,3,Shipped On Time,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",22,6,0,10,32,278,3.67,45.45,Target Not Achieved,10,Over Forecast
US-2020-149006,12/6/2020,12/8/2020,Second Class,2,3,Shipped Early,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,11,1,0,3,16,11,11,27.27,Target Achieved,5,Over Forecast
US-2020-136189,12/7/2020,12/11/2020,Standard Class,4,6,Shipped Early,DC-13285,Debra Catini,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame,82,6,0,26,123,80,13.67,31.71,Target Achieved,41,Over Forecast
CA-2020-134285,12/7/2020,12/12/2020,Standard Class,5,6,Shipped Early,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,4,3,20,1,5,1737,1.33,25,Target Not Achieved,1,Over Forecast
CA-2020-135587,12/7/2020,12/12/2020,Standard Class,5,6,Shipped Early,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52,4,0,23,78,582,13,44.23,Target Not Achieved,26,Over Forecast
CA-2020-134285,12/7/2020,12/12/2020,Standard Class,5,6,Shipped Early,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,16,3,20,5,23,1737,5.33,31.25,Target Not Achieved,7,Over Forecast
CA-2020-137099,12/7/2020,12/10/2020,First Class,3,1,Shipped Late,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374,3,20,47,561,582,124.67,12.57,Target Not Achieved,187,Over Forecast
CA-2020-135587,12/7/2020,12/12/2020,Standard Class,5,6,Shipped Early,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",321,4,0,90,480,337,80.25,28.04,Target Not Achieved,159,Over Forecast
CA-2020-157980,12/7/2020,12/9/2020,First Class,2,1,Shipped Late,SH-20395,Shahid Hopkins,Consumer,United States,Toledo,Ohio,43615,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,128,2,20,26,192,582,64,20.31,Target Not Achieved,64,Over Forecast
US-2020-122714,12/7/2020,12/13/2020,Standard Class,6,6,Shipped On Time,HG-14965,Henry Goldwyn,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1890,5,80,-2929,2830,1737,378,-154.97,Target Achieved,940,Over Forecast
CA-2020-142328,12/7/2020,12/14/2020,Standard Class,7,6,Shipped Late,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50,6,0,25,75,47,8.33,50,Target Achieved,25,Over Forecast
CA-2020-117457,12/8/2020,12/12/2020,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27,5,0,13,41,1485,5.4,48.15,Target Not Achieved,14,Over Forecast
CA-2020-148264,12/8/2020,12/9/2020,First Class,1,1,Shipped On Time,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,60,9,0,29,90,1485,6.67,48.33,Target Not Achieved,30,Over Forecast
CA-2020-117457,12/8/2020,12/12/2020,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1200,3,20,435,1797,1511,400,36.25,Target Not Achieved,597,Over Forecast
CA-2020-117457,12/8/2020,12/12/2020,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,180,5,0,38,269,1511,36,21.11,Target Not Achieved,89,Over Forecast
